code10,"univtxt","univsearch"
3649120101,"摂南大学 法 法律","摂南大"
3649180101,"摂南大学 経済 経済","摂南大"
3649190201,"摂南大学 経営 経営","摂南大"
3649270102,"摂南大学 現代社会 現代社会","摂南大"
3649330101,"摂南大学 国際 国際","摂南大"
3649470101,"摂南大学 理工 都市環境工","摂南大"
3649470201,"摂南大学 理工 建築","摂南大"
3649470301,"摂南大学 理工 電気電子情報","摂南大"
3649470401,"摂南大学 理工 機械工","摂南大"
3649470500,"摂南大学 理工 住環境デザイ","摂南大"
3649470601,"摂南大学 理工 生命科学","摂南大"
3649610201,"摂南大学 薬 薬","摂南大"
3649640101,"摂南大学 看護 看護","摂南大"
3649720101,"摂南大学 農 農業生産","摂南大"
3649720201,"摂南大学 農 応用生物科学","摂南大"
3649720301,"摂南大学 農 食品栄養","摂南大"
3649720402,"摂南大学 農 食農ビジネス","摂南大"
3663300102,"千里金蘭大学 教育 教育","千里金蘭大　"
3663640104,"千里金蘭大学 看護 看護","千里金蘭大　"
3663800102,"千里金蘭大学 栄養 栄養","千里金蘭大　"
3650020701,"相愛大学 人文 人文","相愛大"
3650790201,"相愛大学 人間発達 管理栄養","相愛大"
3650831701,"相愛大学 音楽 音楽／声楽","相愛大"
3650831801,"相愛大学 音楽 音楽／ピアノ","相愛大"
3650831901,"相愛大学 音楽 音楽／創作演","相愛大"
3650832001,"相愛大学 音楽 音楽／オルガ","相愛大"
3650832401,"相愛大学 音楽 音楽／古楽器","相愛大"
3650833101,"相愛大学 音楽 音楽／管弦打","相愛大"
3650833301,"相愛大学 音楽 音楽／音楽創","相愛大"
3650833401,"相愛大学 音楽 音楽／音楽学","相愛大"
3650833501,"相愛大学 音楽 音楽／音楽療","相愛大"
3657190102,"太成学院大学 経営 現代ビジネス","太成学院大　"
3657370301,"太成学院大学 人間 子ども発達","太成学院大　"
3657370401,"太成学院大学 人間 健康スポーツ","太成学院大　"
3657370501,"太成学院大学 人間 心理カウンセ","太成学院大　"
3657640103,"太成学院大学 看護 看護","太成学院大　"
3709640101,"宝塚大学 看護 看護","宝塚大"
3709850101,"宝塚大学 東京メデ メディア芸術","宝塚大"
3651030102,"帝塚山学院大学 総合心理 総合心理","帝塚山学院大"
3651380101,"帝塚山学院大学 リベラル リベラルアー","帝塚山学院大"
3651740102,"帝塚山学院大学 食環境 食イノベーシ","帝塚山学院大"
3651740202,"帝塚山学院大学 食環境 管理栄養","帝塚山学院大"
3652030101,"梅花女子大学 文化表現 国際教養","梅花女子大　"
3652030301,"梅花女子大学 文化表現 日本文化","梅花女子大　"
3652030401,"梅花女子大学 文化表現 情報メディア","梅花女子大　"
3652030501,"梅花女子大学 文化表現 舞台芸術表現","梅花女子大　"
3652640101,"梅花女子大学 看護保健 看護","梅花女子大　"
3652640201,"梅花女子大学 看護保健 口腔保健","梅花女子大　"
3652790101,"梅花女子大学 心理こど こども教育","梅花女子大　"
3652790201,"梅花女子大学 心理こど 心理","梅花女子大　"
3652800101,"梅花女子大学 食文化 食文化","梅花女子大　"
3652800201,"梅花女子大学 食文化 管理栄養","梅花女子大　"
3661280301,"羽衣国際大学 現代社会 放送／放送メ","羽衣国際大　"
3661280401,"羽衣国際大学 現代社会 放送／映像コ","羽衣国際大　"
3661280501,"羽衣国際大学 現代社会 放送／情報シ","羽衣国際大　"
3661280601,"羽衣国際大学 現代社会 現代／経済経","羽衣国際大　"
3661280701,"羽衣国際大学 現代社会 現代／国際英","羽衣国際大　"
3661280801,"羽衣国際大学 現代社会 現代／観光","羽衣国際大　"
3661280901,"羽衣国際大学 現代社会 現代／スポー","羽衣国際大　"
3661790601,"羽衣国際大学 人間生活 人間／食クリ","羽衣国際大　"
3661790701,"羽衣国際大学 人間生活 人間／ファッ","羽衣国際大　"
3661790801,"羽衣国際大学 人間生活 人間／住空間","羽衣国際大　"
3661790901,"羽衣国際大学 人間生活 人間／こども","羽衣国際大　"
3661791001,"羽衣国際大学 人間生活 食物／医療栄","羽衣国際大　"
3661791101,"羽衣国際大学 人間生活 食物／フード","羽衣国際大　"
3661791201,"羽衣国際大学 人間生活 食物／スポー","羽衣国際大　"
3661791301,"羽衣国際大学 人間生活 食物／グロー","羽衣国際大　"
3653180104,"阪南大学 経済 経済","阪南大"
3653190101,"阪南大学 経営 経営","阪南大"
3653330101,"阪南大学 国際 国際コミュニ","阪南大"
3653330201,"阪南大学 国際 国際観光","阪南大"
3653380101,"阪南大学 総合情報 総合情報","阪南大"
3664790100,"東大阪大学 こども こども","東大阪大"
3664790201,"東大阪大学 こども 国際教養こど","東大阪大"
3654120103,"桃山学院大学 法 法律","桃山学院大　"
3654180102,"桃山学院大学 経済 経済","桃山学院大　"
3654190102,"桃山学院大学 経営 経営","桃山学院大　"
3654210201,"桃山学院大学 ビジネス ビジ／ビジネ","桃山学院大　"
3654210301,"桃山学院大学 ビジネス ビジ／情報テ","桃山学院大　"
3654250102,"桃山学院大学 社会 社会","桃山学院大　"
3654250204,"桃山学院大学 社会 ソーシャルデ","桃山学院大　"
3654310101,"桃山学院大学 人間教育 人間／幼児教","桃山学院大　"
3654310201,"桃山学院大学 人間教育 人間／小学校","桃山学院大　"
3654310301,"桃山学院大学 人間教育 人間／健康ス","桃山学院大　"
3654370101,"桃山学院大学 国際教養 英語・国際文","桃山学院大　"
3654460101,"桃山学院大学 工 工","桃山学院大　"
3672640103,"森ノ宮医療大学 医療技術 鍼灸","森ノ宮医療大"
3672640502,"森ノ宮医療大学 医療技術 臨床検査","森ノ宮医療大"
3672640701,"森ノ宮医療大学 医療技術 臨床工","森ノ宮医療大"
3672640801,"森ノ宮医療大学 医療技術 診療放射線","森ノ宮医療大"
3672650101,"森ノ宮医療大学 看護 看護","森ノ宮医療大"
3672660101,"森ノ宮医療大学 総合リハ 理学療法","森ノ宮医療大"
3672660201,"森ノ宮医療大学 総合リハ 作業療法","森ノ宮医療大"
3672660301,"森ノ宮医療大学 総合リハ 言語聴覚","森ノ宮医療大"
3677130101,"大和大学 政治経済 政治・政策","大和大"
3677130201,"大和大学 政治経済 経済経営","大和大"
3677130301,"大和大学 政治経済 グローバルビ","大和大"
3677250101,"大和大学 社会 社会","大和大"
3677300201,"大和大学 教育 教育／初等幼","大和大"
3677300301,"大和大学 教育 教育／国語","大和大"
3677300401,"大和大学 教育 教育／数学","大和大"
3677300501,"大和大学 教育 教育／英語","大和大"
3677370102,"大和大学 情報 情報","大和大"
3677470102,"大和大学 理工 理工／機械シ","大和大"
3677470202,"大和大学 理工 理工／電気電","大和大"
3677470402,"大和大学 理工 理工／建築学","大和大"
3677470501,"大和大学 理工 理工／数理科","大和大"
3677470701,"大和大学 理工 理工／生物生","大和大"
3677640102,"大和大学 保健医療 看護","大和大"
3677640202,"大和大学 保健医療 総合／理学療","大和大"
3677640302,"大和大学 保健医療 総合／作業療","大和大"
3677640402,"大和大学 保健医療 総合／言語聴","大和大"
3691310201,"芦屋大学 臨床教育 教育","芦屋大"
3691320101,"芦屋大学 経営教育 経営教育","芦屋大"
3693190101,"大手前大学 経営 経営","大手前大"
3693280101,"大手前大学 現代社会 現代社会","大手前大"
3693330101,"大手前大学 国際日本 国際日本","大手前大"
3693640102,"大手前大学 健康栄養 管理栄養","大手前大"
3693650102,"大手前大学 国際看護 看護","大手前大"
3693830101,"大手前大学 建築＆芸 建築＆芸術","大手前大"
3720640101,"関西看護医療大学 看護 看護","関西看護医療大"
3716030100,"関西国際大学 心理 心理","関西国際大　"
3716190803,"関西国際大学 経営 経営","関西国際大　"
3716300603,"関西国際大学 教育 教育福祉","関西国際大　"
3716330103,"関西国際大学 グローバ グローバル","関西国際大　"
3716390103,"関西国際大学 情報 情報デザイン","関西国際大　"
3716640104,"関西国際大学 保健医療 看護","関西国際大　"
3715260100,"関西福祉大学 社会福祉 社会福祉","関西福祉大　"
3715300101,"関西福祉大学 教育 児童教育","関西福祉大　"
3715300201,"関西福祉大学 教育 保健教育","関西福祉大　"
3715640101,"関西福祉大学 看護 看護","関西福祉大　"
3694011601,"関西学院大学 文 総合心理科学","関西学院大　"
3694011901,"関西学院大学 文 文学／日本文","関西学院大　"
3694012001,"関西学院大学 文 文学／英米文","関西学院大　"
3694012101,"関西学院大学 文 文学／フラン","関西学院大　"
3694012201,"関西学院大学 文 文学／ドイツ","関西学院大　"
3694012501,"関西学院大学 文 文化／哲学倫","関西学院大　"
3694012601,"関西学院大学 文 文化／美学芸","関西学院大　"
3694012701,"関西学院大学 文 文化／地理学","関西学院大　"
3694012801,"関西学院大学 文 文化／日本史","関西学院大　"
3694012901,"関西学院大学 文 文化／アジア","関西学院大　"
3694013001,"関西学院大学 文 文化／西洋史","関西学院大　"
3694030000,"関西学院大学 神 ","関西学院大　"
3694120102,"関西学院大学 法 政治","関西学院大　"
3694120202,"関西学院大学 法 法律","関西学院大　"
3694130000,"関西学院大学 総合政策 ","関西学院大　"
3694180000,"関西学院大学 経済 ","関西学院大　"
3694200000,"関西学院大学 商 ","関西学院大　"
3694250101,"関西学院大学 社会 社会","関西学院大　"
3694270102,"関西学院大学 人間福祉 社会福祉","関西学院大　"
3694270202,"関西学院大学 人間福祉 社会起業","関西学院大　"
3694270302,"関西学院大学 人間福祉 人間科学","関西学院大　"
3694300401,"関西学院大学 教育 教育／幼児教","関西学院大　"
3694300500,"関西学院大学 教育 教育／初等教","関西学院大　"
3694300601,"関西学院大学 教育 教育／教育科","関西学院大　"
3694330102,"関西学院大学 国際 国際","関西学院大　"
3694370102,"関西学院大学 生命環境 生物科学","関西学院大　"
3694370202,"関西学院大学 生命環境 生命医科学","関西学院大　"
3694370302,"関西学院大学 生命環境 環境応用化","関西学院大　"
3694420102,"関西学院大学 理 化学","関西学院大　"
3694420302,"関西学院大学 理 数理科学","関西学院大　"
3694420402,"関西学院大学 理 物理・宇宙","関西学院大　"
3694460102,"関西学院大学 工 物質工学","関西学院大　"
3694460202,"関西学院大学 工 電気電子応用","関西学院大　"
3694460302,"関西学院大学 工 情報工学","関西学院大　"
3694460402,"関西学院大学 工 知能・機械工","関西学院大　"
3694480102,"関西学院大学 建築 建築","関西学院大　"
3695030101,"甲子園大学 心理 現代応用心理","甲子園大"
3695790101,"甲子園大学 栄養 栄養","甲子園大"
3695790302,"甲子園大学 栄養 食創造","甲子園大"
3697010201,"甲南女子大学 文 日本語日本文","甲南女子大　"
3697010601,"甲南女子大学 文 メディア表現","甲南女子大　"
3697030101,"甲南女子大学 心理 心理","甲南女子大　"
3697250101,"甲南女子大学 社会 総合／メディ","甲南女子大　"
3697250201,"甲南女子大学 社会 総合／ビジネ","甲南女子大　"
3697250301,"甲南女子大学 社会 総合／生活環","甲南女子大　"
3697300101,"甲南女子大学 教育 子ども教育","甲南女子大　"
3697330101,"甲南女子大学 国際 国際英語","甲南女子大　"
3697330201,"甲南女子大学 国際 多文化コミュ","甲南女子大　"
3697640102,"甲南女子大学 看護リハ 看護","甲南女子大　"
3697640202,"甲南女子大学 看護リハ 理学療法","甲南女子大　"
3697790102,"甲南女子大学 医療栄養 医療栄養","甲南女子大　"
3696010101,"甲南大学 文 英語英米文","甲南大"
3696010201,"甲南大学 文 日本語日本文","甲南大"
3696010301,"甲南大学 文 社会","甲南大"
3696010401,"甲南大学 文 人間科学","甲南大"
3696010501,"甲南大学 文 歴史文化","甲南大"
3696120201,"甲南大学 法 法","甲南大"
3696180101,"甲南大学 経済 経済","甲南大"
3696190101,"甲南大学 経営 経営","甲南大"
3696220301,"甲南大学 マネジメ マネジメント","甲南大"
3696430102,"甲南大学 フロンテ 生命化","甲南大"
3696470101,"甲南大学 理工 宇宙理学・量","甲南大"
3696470201,"甲南大学 理工 生物","甲南大"
3696470301,"甲南大学 理工 物質化学","甲南大"
3696470501,"甲南大学 理工 環境・エネル","甲南大"
3696480101,"甲南大学 知能情報 知能情報","甲南大"
3696880000,"甲南大学 グローバ ","甲南大"
3718270105,"神戸医療未来大学 人間社会 未来社会","神戸医療未来大"
3718270305,"神戸医療未来大学 人間社会 経営デ・大阪","神戸医療未来大"
3718270401,"神戸医療未来大学 人間社会 経営デ・姫路","神戸医療未来大"
3718640101,"神戸医療未来大学 健康スポ 健康スポーツ","神戸医療未来大"
3699020402,"神戸学院大学 人文 人文","神戸学院大　"
3699030102,"神戸学院大学 心理 心理","神戸学院大　"
3699120201,"神戸学院大学 法 法律","神戸学院大　"
3699180201,"神戸学院大学 経済 経済","神戸学院大　"
3699190202,"神戸学院大学 経営 経営／経営会","神戸学院大　"
3699190302,"神戸学院大学 経営 経営／データ","神戸学院大　"
3699270101,"神戸学院大学 現代社会 現代社会","神戸学院大　"
3699270201,"神戸学院大学 現代社会 社会防災","神戸学院大　"
3699330101,"神戸学院大学 グローバ グロ／英語","神戸学院大　"
3699330201,"神戸学院大学 グローバ グロ／中国語","神戸学院大　"
3699610201,"神戸学院大学 薬 薬","神戸学院大　"
3699640101,"神戸学院大学 総合リハ 社会リハビリ","神戸学院大　"
3699640402,"神戸学院大学 総合リハ 理学療法","神戸学院大　"
3699640502,"神戸学院大学 総合リハ 作業療法","神戸学院大　"
3699790203,"神戸学院大学 栄養 栄養／管理栄","神戸学院大　"
3699790303,"神戸学院大学 栄養 栄養／臨床検","神戸学院大　"
3700470701,"神戸芸術工科大学 芸術工 ビジュアルデ","神戸芸術工科大"
3700471401,"神戸芸術工科大学 芸術工 建築・環境デ","神戸芸術工科大"
3700471501,"神戸芸術工科大学 芸術工 生産・工芸デ","神戸芸術工科大"
3700471601,"神戸芸術工科大学 芸術工 メディア芸術","神戸芸術工科大"
3701180100,"神戸国際大学 経済 経済経営","神戸国際大　"
3701180200,"神戸国際大学 経済 国際文化ビジ","神戸国際大　"
3701640101,"神戸国際大学 リハビリ 理学療法","神戸国際大　"
3705010902,"神戸松蔭大学 文 人文社会","神戸松蔭大　"
3705011002,"神戸松蔭大学 文 グローバルコ","神戸松蔭大　"
3705300103,"神戸松蔭大学 教育 教育発達","神戸松蔭大　"
3705370101,"神戸松蔭大学 人間科学 心理","神戸松蔭大　"
3705370402,"神戸松蔭大学 人間科学 ファッション","神戸松蔭大　"
3705370603,"神戸松蔭大学 人間科学 人間科学","神戸松蔭大　"
3702010201,"神戸女学院大学 文 総合文化","神戸女学院大"
3702030101,"神戸女学院大学 心理 心理","神戸女学院大"
3702330101,"神戸女学院大学 国際 英語","神戸女学院大"
3702330201,"神戸女学院大学 国際 グローバルス","神戸女学院大"
3702370501,"神戸女学院大学 生命環境 生命環境","神戸女学院大"
3702830701,"神戸女学院大学 音楽 音楽／音楽表","神戸女学院大"
3702830802,"神戸女学院大学 音楽 音楽／音楽キ","神戸女学院大"
3703010202,"神戸女子大学 文 史学","神戸女子大　"
3703010602,"神戸女子大学 文 日本語日本文","神戸女子大　"
3703010702,"神戸女子大学 文 英語英米文","神戸女子大　"
3703010802,"神戸女子大学 文 国際教養","神戸女子大　"
3703030102,"神戸女子大学 心理 心理","神戸女子大　"
3703300102,"神戸女子大学 教育 教育","神戸女子大　"
3703640102,"神戸女子大学 健康福祉 社会福祉","神戸女子大　"
3703640201,"神戸女子大学 健康福祉 健康スポーツ","神戸女子大　"
3703650101,"神戸女子大学 看護 看護","神戸女子大　"
3703790100,"神戸女子大学 家政 家政","神戸女子大　"
3703790202,"神戸女子大学 家政 管理栄養士","神戸女子大　"
3706010502,"神戸親和大学 文 国際文化","神戸親和大　"
3706010801,"神戸親和大学 文 心理","神戸親和大　"
3706300101,"神戸親和大学 教育 スポーツ教育","神戸親和大　"
3706300201,"神戸親和大学 教育 教育","神戸親和大　"
3724300101,"神戸常盤大学 教育 こども教育","神戸常盤大　"
3724640201,"神戸常盤大学 保健科学 医療検査","神戸常盤大　"
3724640301,"神戸常盤大学 保健科学 診療放射線","神戸常盤大　"
3724640401,"神戸常盤大学 保健科学 口腔保健","神戸常盤大　"
3724650101,"神戸常盤大学 看護 看護","神戸常盤大　"
3704610201,"神戸薬科大学 薬 薬","神戸薬大"
3708190102,"園田学園大学 経営 ビジネス","園田学園大　"
3708640201,"園田学園大学 人間健康 食マネジメン","園田学園大　"
3708640401,"園田学園大学 人間健康 人間看護","園田学園大　"
3708640501,"園田学園大学 人間健康 総合／養護","園田学園大　"
3708640601,"園田学園大学 人間健康 総合／健康ス","園田学園大　"
3708790101,"園田学園大学 こども こども","園田学園大　"
3725270101,"宝塚医療大学 観光 観光","宝塚医療大　"
3725640101,"宝塚医療大学 保健医療 理学療法","宝塚医療大　"
3725640401,"宝塚医療大学 保健医療 鍼灸","宝塚医療大　"
3725640501,"宝塚医療大学 保健医療 柔道整復","宝塚医療大　"
3725640601,"宝塚医療大学 保健医療 口腔保健","宝塚医療大　"
3725650201,"宝塚医療大学 和歌山保 リハ／理学療","宝塚医療大　"
3725650301,"宝塚医療大学 和歌山保 リハ／作業療","宝塚医療大　"
3725650401,"宝塚医療大学 和歌山保 看護","宝塚医療大　"
3722300301,"姫路大学 教育 こども未来","姫路大"
3722640103,"姫路大学 看護 看護","姫路大"
3710640103,"姫路獨協大学 医療保健 理学療法","姫路獨協大　"
3710640203,"姫路獨協大学 医療保健 作業療法","姫路獨協大　"
3710640303,"姫路獨協大学 医療保健 言語聴覚療法","姫路獨協大　"
3710640502,"姫路獨協大学 医療保健 臨床工","姫路獨協大　"
3710650101,"姫路獨協大学 看護 看護","姫路獨協大　"
3710910301,"姫路獨協大学 人間社会 産業経営学類","姫路獨協大　"
3711550100,"兵庫医科大学 医 医","兵庫医大"
3711610101,"兵庫医科大学 薬 医療薬","兵庫医大"
3711640101,"兵庫医科大学 看護 看護","兵庫医大"
3711650101,"兵庫医科大学 リハビリ 理学療法","兵庫医大"
3711650201,"兵庫医科大学 リハビリ 作業療法","兵庫医大"
3712220102,"兵庫大学 現代ビジ 現代ビジネス","兵庫大"
3712300102,"兵庫大学 教育 教育","兵庫大"
3712640101,"兵庫大学 健康科学 栄養","兵庫大"
3712640201,"兵庫大学 健康科学 健康スポーツ","兵庫大"
3712650102,"兵庫大学 生涯福祉 社会福祉","兵庫大"
3712660102,"兵庫大学 看護 看護","兵庫大"
3713010401,"武庫川女子大学 文 日本語日本文","武庫川女子大"
3713010901,"武庫川女子大学 文 歴史文化","武庫川女子大"
3713011001,"武庫川女子大学 文 英語／英語文","武庫川女子大"
3713011101,"武庫川女子大学 文 英語／グロー","武庫川女子大"
3713030102,"武庫川女子大学 心理社会 心理","武庫川女子大"
3713030202,"武庫川女子大学 心理社会 社会福祉","武庫川女子大"
3713190101,"武庫川女子大学 経営 経営","武庫川女子大"
3713270102,"武庫川女子大学 社会情報 社会／情報メ","武庫川女子大"
3713270202,"武庫川女子大学 社会情報 社会／情報サ","武庫川女子大"
3713300101,"武庫川女子大学 教育 教育","武庫川女子大"
3713470101,"武庫川女子大学 建築 建築","武庫川女子大"
3713470201,"武庫川女子大学 建築 景観建築","武庫川女子大"
3713610201,"武庫川女子大学 薬 薬","武庫川女子大"
3713610301,"武庫川女子大学 薬 健康生命薬科","武庫川女子大"
3713640101,"武庫川女子大学 健康スポ 健康・スポー","武庫川女子大"
3713640202,"武庫川女子大学 健康スポ スポーツマネ","武庫川女子大"
3713650101,"武庫川女子大学 看護 看護","武庫川女子大"
3713790201,"武庫川女子大学 生活環境 生活環境","武庫川女子大"
3713800101,"武庫川女子大学 食物栄養 食物栄養","武庫川女子大"
3713800201,"武庫川女子大学 食物栄養 食創造科学","武庫川女子大"
3713810101,"武庫川女子大学 環境共生 環境共生","武庫川女子大"
3713830904,"武庫川女子大学 音楽 演奏","武庫川女子大"
3713831001,"武庫川女子大学 音楽 応用音楽","武庫川女子大"
3714180101,"流通科学大学 経済 経済","流通科学大　"
3714180201,"流通科学大学 経済 経済情報","流通科学大　"
3714200101,"流通科学大学 商 経営","流通科学大　"
3714200601,"流通科学大学 商 マーケティン","流通科学大　"
3714270101,"流通科学大学 人間社会 心理社会","流通科学大　"
3714270201,"流通科学大学 人間社会 観光","流通科学大　"
3714270301,"流通科学大学 人間社会 人間健康","流通科学大　"
3735300100,"畿央大学 教育 現代教育","畿央大"
3735640100,"畿央大学 健康科学 理学療法","畿央大"
3735640400,"畿央大学 健康科学 健康栄養","畿央大"
3735640600,"畿央大学 健康科学 看護医療","畿央大"
3735650101,"畿央大学 健康工 建築・造形デ","畿央大"
3735650201,"畿央大学 健康工 健康イノベー","畿央大"
3731010101,"帝塚山大学 文 日本文化","帝塚山大"
3731040103,"帝塚山大学 心理 心理","帝塚山大"
3731120103,"帝塚山大学 法 法","帝塚山大"
3731220101,"帝塚山大学 経済経営 経済経営","帝塚山大"
3731300101,"帝塚山大学 教育 こども教育","帝塚山大"
3731790103,"帝塚山大学 現代生活 食物栄養","帝塚山大"
3731790203,"帝塚山大学 現代生活 居住空間デザ","帝塚山大"
3732020101,"天理大学 人文 宗教","天理大"
3732020201,"天理大学 人文 国文学国語","天理大"
3732020301,"天理大学 人文 歴史文化","天理大"
3732020401,"天理大学 人文 心理","天理大"
3732020501,"天理大学 人文 社会教育","天理大"
3732020601,"天理大学 人文 社会福祉","天理大"
3732340601,"天理大学 国際 外国語","天理大"
3732340701,"天理大学 国際 韓国・朝鮮語","天理大"
3732340801,"天理大学 国際 中国語","天理大"
3732340901,"天理大学 国際 英米語","天理大"
3732341001,"天理大学 国際 国際文化","天理大"
3732640102,"天理大学 体育 体育","天理大"
3732650102,"天理大学 医療 看護","天理大"
3732650202,"天理大学 医療 臨床検査","天理大"
3734310201,"奈良学園大学 人間教育 人間／人間教","奈良学園大　"
3734310401,"奈良学園大学 人間教育 人間／中等数","奈良学園大　"
3734310501,"奈良学園大学 人間教育 人間／中等音","奈良学園大　"
3734640102,"奈良学園大学 保健医療 看護","奈良学園大　"
3734640201,"奈良学園大学 保健医療 リハ／理学療","奈良学園大　"
3734640301,"奈良学園大学 保健医療 リハ／作業療","奈良学園大　"
3733010103,"奈良大学 文 国文","奈良大"
3733010203,"奈良大学 文 史学","奈良大"
3733010303,"奈良大学 文 地理","奈良大"
3733010403,"奈良大学 文 文化財","奈良大"
3733250303,"奈良大学 社会 心理","奈良大"
3733250403,"奈良大学 社会 総合社会","奈良大"
3746010901,"高野山大学 文 密教","高野山大"
3747300102,"和歌山信愛大学 教育 子ども教育","和歌山信愛大"
3748640101,"和歌山リハビリテーション専門職大学 健康科学 リハ／理学療","和歌山リハ職大"
3748640201,"和歌山リハビリテーション専門職大学 健康科学 リハ／作業療","和歌山リハ職大"
3757640101,"鳥取看護大学 看護 看護","鳥取看護大　"
3790640102,"岡山医療専門職大学 健康科学 理学療法","岡山医療職大"
3790640202,"岡山医療専門職大学 健康科学 作業療法","岡山医療職大"
3787790101,"岡山学院大学 デジタル フードマネジ","岡山学院大　"
3776120101,"岡山商科大学 法 法","岡山商大"
3776180101,"岡山商科大学 経済 経済","岡山商大"
3776190101,"岡山商科大学 経営 経営","岡山商大"
3776190301,"岡山商科大学 経営 商／ファイナ","岡山商大"
3776190401,"岡山商科大学 経営 商","岡山商大"
3777190101,"岡山理科大学 経営 経営","岡山理大"
3777300502,"岡山理科大学 教育 初等教育","岡山理大"
3777300701,"岡山理科大学 教育 中等教育","岡山理大"
3777420301,"岡山理科大学 理 物理","岡山理大"
3777420401,"岡山理科大学 理 化学","岡山理大"
3777420501,"岡山理科大学 理 基礎理","岡山理大"
3777420701,"岡山理科大学 理 応用数","岡山理大"
3777421101,"岡山理科大学 理 動物","岡山理大"
3777430101,"岡山理科大学 生物地球 生物地球","岡山理大"
3777430201,"岡山理科大学 生物地球 恐竜","岡山理大"
3777460501,"岡山理科大学 工 情報工","岡山理大"
3777460601,"岡山理科大学 工 電気電子シス","岡山理大"
3777460701,"岡山理科大学 工 応用化","岡山理大"
3777460801,"岡山理科大学 工 機械シス工","岡山理大"
3777461301,"岡山理科大学 工 建築","岡山理大"
3777470101,"岡山理科大学 情報理工 情報理工","岡山理大"
3777740102,"岡山理科大学 獣医 獣医","岡山理大"
3777740202,"岡山理科大学 獣医 獣医保健看護","岡山理大"
3777750101,"岡山理科大学 生命科学 生物／バイオ","岡山理大"
3777750201,"岡山理科大学 生命科学 生物／生物生","岡山理大"
3777750301,"岡山理科大学 生命科学 生物／コスメ","岡山理大"
3777750401,"岡山理科大学 生命科学 生物／環境科","岡山理大"
3777750501,"岡山理科大学 生命科学 生物／医用生","岡山理大"
3777750601,"岡山理科大学 生命科学 医療技術","岡山理大"
3777880000,"岡山理科大学 アクティ ","岡山理大"
3778550100,"川崎医科大学 医 医","川崎医大"
3779640100,"川崎医療福祉大学 医療福祉 医療福祉","川崎医療福祉大"
3779640300,"川崎医療福祉大学 医療福祉 臨床心理","川崎医療福祉大"
3779640601,"川崎医療福祉大学 医療福祉 医療保育","川崎医療福祉大"
3779650400,"川崎医療福祉大学 医療技術 健康体育","川崎医療福祉大"
3779650700,"川崎医療福祉大学 医療技術 臨床栄養","川崎医療福祉大"
3779650801,"川崎医療福祉大学 医療技術 臨床工","川崎医療福祉大"
3779650901,"川崎医療福祉大学 医療技術 臨床検査","川崎医療福祉大"
3779651001,"川崎医療福祉大学 医療技術 診療放射技術","川崎医療福祉大"
3779660201,"川崎医療福祉大学 医療マネ 医療コミュニ","川崎医療福祉大"
3779660304,"川崎医療福祉大学 医療マネ 医療福祉デザ","川崎医療福祉大"
3779660401,"川崎医療福祉大学 医療マネ 医療データサ","川崎医療福祉大"
3779670101,"川崎医療福祉大学 保健看護 保健看護","川崎医療福祉大"
3779680101,"川崎医療福祉大学 リハビリ 理学療法","川崎医療福祉大"
3779680201,"川崎医療福祉大学 リハビリ 作業療法","川崎医療福祉大"
3779680301,"川崎医療福祉大学 リハビリ 言語聴覚療法","川崎医療福祉大"
3779680401,"川崎医療福祉大学 リハビリ 視能療法","川崎医療福祉大"
3789210401,"環太平洋大学 経済経営 現代経営","環太平洋大　"
3789220101,"環太平洋大学 国際経済 国際経済経営","環太平洋大　"
3789310101,"環太平洋大学 次世代教 こども発達","環太平洋大　"
3789310201,"環太平洋大学 次世代教 教育","環太平洋大　"
3789640101,"環太平洋大学 体育 体育","環太平洋大　"
3789640201,"環太平洋大学 体育 健康科学","環太平洋大　"
3789640401,"環太平洋大学 体育 競技スポーツ","環太平洋大　"
3780080101,"吉備国際大学 外国語 外国","吉備国際大　"
3780270101,"吉備国際大学 社会科学 経営社会","吉備国際大　"
3780270301,"吉備国際大学 社会科学 スポーツ社会","吉備国際大　"
3780370101,"吉備国際大学 人間科学 人間／心理学","吉備国際大　"
3780370201,"吉備国際大学 人間科学 人間／理学療","吉備国際大　"
3780370301,"吉備国際大学 人間科学 人間／作業療","吉備国際大　"
3780640101,"吉備国際大学 看護 看護","吉備国際大　"
3780720101,"吉備国際大学 農 農業資源生物","吉備国際大　"
3780720301,"吉備国際大学 農 海洋水産生物","吉備国際大　"
3780720401,"吉備国際大学 農 アクアグリー","吉備国際大　"
3780830101,"吉備国際大学 アニメー アニメーショ","吉備国際大　"
3781740104,"倉敷芸術科学大学 生命科学 環境生命科学","倉敷芸術科学大"
3781740204,"倉敷芸術科学大学 生命科学 健康科学","倉敷芸術科学大"
3781740304,"倉敷芸術科学大学 生命科学 動物生命科学","倉敷芸術科学大"
3781740404,"倉敷芸術科学大学 生命科学 生命医科学","倉敷芸術科学大"
3781830801,"倉敷芸術科学大学 芸術 芸術","倉敷芸術科学大"
3782310101,"くらしき作陽大学 子ども教 子ども教育","くらしき作陽大"
3782640101,"くらしき作陽大学 健康スポ 健康スポーツ","くらしき作陽大"
3782790101,"くらしき作陽大学 食文化 食マネジメン","くらしき作陽大"
3782790301,"くらしき作陽大学 食文化 栄養","くらしき作陽大"
3782830401,"くらしき作陽大学 音楽 音楽／モスク","くらしき作陽大"
3782830501,"くらしき作陽大学 音楽 音楽／演奏芸","くらしき作陽大"
